,content,score,Label,CaseFolding,Cleaning,Tokenizing,Stopword Removal,Stemming,dataset_join
612,"Udh beli premium,malah banyak bufferingnya . Mau download lagu offline malah gabisa download sama sekali . Update bugnya !!",1,Negatif,"udh beli premium,malah banyak bufferingnya . mau download lagu offline malah gabisa download sama sekali . update bugnya !!",udh beli premium malah banyak bufferingnya mau download lagu offline malah gabisa download sama sekali update bugnya,"['udh', 'beli', 'premium', 'malah', 'banyak', 'bufferingnya', 'mau', 'download', 'lagu', 'offline', 'malah', 'gabisa', 'download', 'sama', 'sekali', 'update', 'bugnya']","['udh', 'beli', 'premium', 'bufferingnya', 'download', 'lagu', 'offline', 'gabisa', 'download', 'update', 'bugnya']","['udh', 'beli', 'premium', 'bufferingnya', 'download', 'lagu', 'offline', 'gabisa', 'download', 'update', 'bugnya']",udh beli premium bufferingnya download lagu offline gabisa download update bugnya
613,"Sekalinya beli premium 2 bulan, susah banget mau masuk aplikasi. Gagal terus. Mau muter lagu, delaynya lama banget. Berapa x update ttp g ad perbaikan. Merasa rugi beli premium kalau kayak gini",1,Negatif,"sekalinya beli premium 2 bulan, susah banget mau masuk aplikasi. gagal terus. mau muter lagu, delaynya lama banget. berapa x update ttp g ad perbaikan. merasa rugi beli premium kalau kayak gini",sekalinya beli premium bulan  susah banget mau masuk aplikasi  gagal terus  mau muter lagu  delaynya lama banget  berapa x update ttp g ad perbaikan  merasa rugi beli premium kalau kayak gini,"['sekalinya', 'beli', 'premium', 'bulan', 'susah', 'banget', 'mau', 'masuk', 'aplikasi', 'gagal', 'terus', 'mau', 'muter', 'lagu', 'delaynya', 'lama', 'banget', 'berapa', 'x', 'update', 'ttp', 'g', 'ad', 'perbaikan', 'merasa', 'rugi', 'beli', 'premium', 'kalau', 'kayak', 'gini']","['sekalinya', 'beli', 'premium', 'susah', 'banget', 'masuk', 'aplikasi', 'gagal', 'muter', 'lagu', 'delaynya', 'banget', 'x', 'update', 'ttp', 'g', 'ad', 'perbaikan', 'rugi', 'beli', 'premium', 'kayak', 'gini']","['sekali', 'beli', 'premium', 'susah', 'banget', 'masuk', 'aplikasi', 'gagal', 'muter', 'lagu', 'delaynya', 'banget', 'x', 'update', 'ttp', 'g', 'ad', 'baik', 'rugi', 'beli', 'premium', 'kayak', 'gin']",sekali beli premium susah banget masuk aplikasi gagal muter lagu delaynya banget x update ttp g ad baik rugi beli premium kayak gin
614,"Aplikasinya bagus banget, pilihan nya juga lengkap. Sayangnya ada beberapa lagu yang tidak ada liriknya. Mohon untuk ditambahkan lagi liriknya. Terimakasih 😊🙏",5,Positif,"aplikasinya bagus banget, pilihan nya juga lengkap. sayangnya ada beberapa lagu yang tidak ada liriknya. mohon untuk ditambahkan lagi liriknya. terimakasih 😊🙏",aplikasinya bagus banget  pilihan nya juga lengkap  sayangnya ada beberapa lagu yang tidak ada liriknya  mohon untuk ditambahkan lagi liriknya  terimakasih ,"['aplikasinya', 'bagus', 'banget', 'pilihan', 'nya', 'juga', 'lengkap', 'sayangnya', 'ada', 'beberapa', 'lagu', 'yang', 'tidak', 'ada', 'liriknya', 'mohon', 'untuk', 'ditambahkan', 'lagi', 'liriknya', 'terimakasih']","['aplikasinya', 'bagus', 'banget', 'pilihan', 'nya', 'lengkap', 'sayangnya', 'lagu', 'liriknya', 'mohon', 'liriknya', 'terimakasih']","['aplikasi', 'bagus', 'banget', 'pilih', 'nya', 'lengkap', 'sayang', 'lagu', 'lirik', 'mohon', 'lirik', 'terimakasih']",aplikasi bagus banget pilih nya lengkap sayang lagu lirik mohon lirik terimakasih
615,"Tolong Spotify kalau iklan terputar jangan muter yang horor dong, boleh tapi jangan kontennya juga diputar. Agak menggangu saat lagi ngak premium. Please bangett, SANGAT MENGGANGU.",1,Negatif,"tolong spotify kalau iklan terputar jangan muter yang horor dong, boleh tapi jangan kontennya juga diputar. agak menggangu saat lagi ngak premium. please bangett, sangat menggangu.",tolong spotify kalau iklan terputar jangan muter yang horor dong  boleh tapi jangan kontennya juga diputar  agak menggangu saat lagi ngak premium  please bangett  sangat menggangu,"['tolong', 'spotify', 'kalau', 'iklan', 'terputar', 'jangan', 'muter', 'yang', 'horor', 'dong', 'boleh', 'tapi', 'jangan', 'kontennya', 'juga', 'diputar', 'agak', 'menggangu', 'saat', 'lagi', 'ngak', 'premium', 'please', 'bangett', 'sangat', 'menggangu']","['tolong', 'spotify', 'iklan', 'terputar', 'muter', 'horor', 'kontennya', 'diputar', 'menggangu', 'ngak', 'premium', 'please', 'bangett', 'menggangu']","['tolong', 'spotify', 'iklan', 'putar', 'muter', 'horor', 'konten', 'putar', 'menggangu', 'ngak', 'premium', 'please', 'bangett', 'menggangu']",tolong spotify iklan putar muter horor konten putar menggangu ngak premium please bangett menggangu
616,"Sangat di saran kan menggunakan premium, dengan berbagai macam musik disini, pokok nya relax dah dengan lagu sesuai selera",5,Positif,"sangat di saran kan menggunakan premium, dengan berbagai macam musik disini, pokok nya relax dah dengan lagu sesuai selera",sangat di saran kan menggunakan premium  dengan berbagai macam musik disini  pokok nya relax dah dengan lagu sesuai selera,"['sangat', 'di', 'saran', 'kan', 'menggunakan', 'premium', 'dengan', 'berbagai', 'macam', 'musik', 'disini', 'pokok', 'nya', 'relax', 'dah', 'dengan', 'lagu', 'sesuai', 'selera']","['saran', 'premium', 'musik', 'pokok', 'nya', 'relax', 'dah', 'lagu', 'sesuai', 'selera']","['saran', 'premium', 'musik', 'pokok', 'nya', 'relax', 'dah', 'lagu', 'sesuai', 'selera']",saran premium musik pokok nya relax dah lagu sesuai selera
617,"Enak banget, lagu lagu nya, apalagi ada spotify wrapped, kalo bisa ditambahin lagi yang kaya spotify wrap, nunjukin data kita udah dengerin lagu berapa jam semenjak kita download, begitulah intinya",5,Positif,"enak banget, lagu lagu nya, apalagi ada spotify wrapped, kalo bisa ditambahin lagi yang kaya spotify wrap, nunjukin data kita udah dengerin lagu berapa jam semenjak kita download, begitulah intinya",enak banget  lagu lagu nya  apalagi ada spotify wrapped  kalo bisa ditambahin lagi yang kaya spotify wrap  nunjukin data kita udah dengerin lagu berapa jam semenjak kita download  begitulah intinya,"['enak', 'banget', 'lagu', 'lagu', 'nya', 'apalagi', 'ada', 'spotify', 'wrapped', 'kalo', 'bisa', 'ditambahin', 'lagi', 'yang', 'kaya', 'spotify', 'wrap', 'nunjukin', 'data', 'kita', 'udah', 'dengerin', 'lagu', 'berapa', 'jam', 'semenjak', 'kita', 'download', 'begitulah', 'intinya']","['enak', 'banget', 'lagu', 'lagu', 'nya', 'spotify', 'wrapped', 'kalo', 'ditambahin', 'kaya', 'spotify', 'wrap', 'nunjukin', 'data', 'udah', 'dengerin', 'lagu', 'jam', 'semenjak', 'download', 'intinya']","['enak', 'banget', 'lagu', 'lagu', 'nya', 'spotify', 'wrapped', 'kalo', 'ditambahin', 'kaya', 'spotify', 'wrap', 'nunjukin', 'data', 'udah', 'dengerin', 'lagu', 'jam', 'semenjak', 'download', 'inti']",enak banget lagu lagu nya spotify wrapped kalo ditambahin kaya spotify wrap nunjukin data udah dengerin lagu jam semenjak download inti
618,"Mhon maaf saya ngsih bintang 4, spotify itu emng sebaguss ini, tpi sekarng bnyak bnget kendala nya, terutama pas kita lagi dengerin musik langsung tuh tiba¹ ada iklan. Iklan nya bukan cuma 1 tpi lumayan bnyk juga, tolong ya di kurungi iklan nya🙏🙏",4,Positif,"mhon maaf saya ngsih bintang 4, spotify itu emng sebaguss ini, tpi sekarng bnyak bnget kendala nya, terutama pas kita lagi dengerin musik langsung tuh tiba¹ ada iklan. iklan nya bukan cuma 1 tpi lumayan bnyk juga, tolong ya di kurungi iklan nya🙏🙏",mhon maaf saya ngsih bintang spotify itu emng sebaguss ini  tpi sekarng bnyak bnget kendala nya  terutama pas kita lagi dengerin musik langsung tuh tiba ada iklan  iklan nya bukan cuma tpi lumayan bnyk juga  tolong ya di kurungi iklan nya,"['mhon', 'maaf', 'saya', 'ngsih', 'bintang', 'spotify', 'itu', 'emng', 'sebaguss', 'ini', 'tpi', 'sekarng', 'bnyak', 'bnget', 'kendala', 'nya', 'terutama', 'pas', 'kita', 'lagi', 'dengerin', 'musik', 'langsung', 'tuh', 'tiba', 'ada', 'iklan', 'iklan', 'nya', 'bukan', 'cuma', 'tpi', 'lumayan', 'bnyk', 'juga', 'tolong', 'ya', 'di', 'kurungi', 'iklan', 'nya']","['mhon', 'maaf', 'ngsih', 'bintang', 'spotify', 'emng', 'sebaguss', 'tpi', 'sekarng', 'bnyak', 'bnget', 'kendala', 'nya', 'pas', 'dengerin', 'musik', 'langsung', 'tuh', 'iklan', 'iklan', 'nya', 'tpi', 'lumayan', 'bnyk', 'tolong', 'ya', 'kurungi', 'iklan', 'nya']","['mhon', 'maaf', 'ngsih', 'bintang', 'spotify', 'emng', 'sebaguss', 'tpi', 'sekarng', 'bnyak', 'bnget', 'kendala', 'nya', 'pas', 'dengerin', 'musik', 'langsung', 'tuh', 'iklan', 'iklan', 'nya', 'tpi', 'lumayan', 'bnyk', 'tolong', 'ya', 'kurung', 'iklan', 'nya']",mhon maaf ngsih bintang spotify emng sebaguss tpi sekarng bnyak bnget kendala nya pas dengerin musik langsung tuh iklan iklan nya tpi lumayan bnyk tolong ya kurung iklan nya
619,"Aplikasinya sih bagus,, cuman kadang-kadang suka banyak iklan,, abis putar 3 lagu biasanya suka iklan,",4,Positif,"aplikasinya sih bagus,, cuman kadang-kadang suka banyak iklan,, abis putar 3 lagu biasanya suka iklan,",aplikasinya sih bagus cuman kadang kadang suka banyak iklan abis putar lagu biasanya suka iklan,"['aplikasinya', 'sih', 'bagus', 'cuman', 'kadang', 'kadang', 'suka', 'banyak', 'iklan', 'abis', 'putar', 'lagu', 'biasanya', 'suka', 'iklan']","['aplikasinya', 'sih', 'bagus', 'cuman', 'kadang', 'kadang', 'suka', 'iklan', 'abis', 'putar', 'lagu', 'suka', 'iklan']","['aplikasi', 'sih', 'bagus', 'cuman', 'kadang', 'kadang', 'suka', 'iklan', 'abis', 'putar', 'lagu', 'suka', 'iklan']",aplikasi sih bagus cuman kadang kadang suka iklan abis putar lagu suka iklan
620,"lumayan memuaskan lah, tapi kurangnya kadang tuh beberapa lagu gada lirik nya, jadi agak gimana gitu kaya ada yang kurang kalo denger lagu, semoga bisa di perbaiki ya👍🏻👍🏻",4,Positif,"lumayan memuaskan lah, tapi kurangnya kadang tuh beberapa lagu gada lirik nya, jadi agak gimana gitu kaya ada yang kurang kalo denger lagu, semoga bisa di perbaiki ya👍🏻👍🏻",lumayan memuaskan lah  tapi kurangnya kadang tuh beberapa lagu gada lirik nya  jadi agak gimana gitu kaya ada yang kurang kalo denger lagu  semoga bisa di perbaiki ya,"['lumayan', 'memuaskan', 'lah', 'tapi', 'kurangnya', 'kadang', 'tuh', 'beberapa', 'lagu', 'gada', 'lirik', 'nya', 'jadi', 'agak', 'gimana', 'gitu', 'kaya', 'ada', 'yang', 'kurang', 'kalo', 'denger', 'lagu', 'semoga', 'bisa', 'di', 'perbaiki', 'ya']","['lumayan', 'memuaskan', 'kurangnya', 'kadang', 'tuh', 'lagu', 'gada', 'lirik', 'nya', 'gimana', 'gitu', 'kaya', 'kalo', 'denger', 'lagu', 'semoga', 'perbaiki', 'ya']","['lumayan', 'muas', 'kurang', 'kadang', 'tuh', 'lagu', 'gada', 'lirik', 'nya', 'gimana', 'gitu', 'kaya', 'kalo', 'denger', 'lagu', 'moga', 'baik', 'ya']",lumayan muas kurang kadang tuh lagu gada lirik nya gimana gitu kaya kalo denger lagu moga baik ya
621,"Spotify sekarang iklan terus, bikin penggunanya ga nyaman. terus kalo mau ngeskip lagu juga harus nunggu iklan.",5,Positif,"spotify sekarang iklan terus, bikin penggunanya ga nyaman. terus kalo mau ngeskip lagu juga harus nunggu iklan.",spotify sekarang iklan terus  bikin penggunanya ga nyaman  terus kalo mau ngeskip lagu juga harus nunggu iklan,"['spotify', 'sekarang', 'iklan', 'terus', 'bikin', 'penggunanya', 'ga', 'nyaman', 'terus', 'kalo', 'mau', 'ngeskip', 'lagu', 'juga', 'harus', 'nunggu', 'iklan']","['spotify', 'iklan', 'bikin', 'penggunanya', 'ga', 'nyaman', 'kalo', 'ngeskip', 'lagu', 'nunggu', 'iklan']","['spotify', 'iklan', 'bikin', 'guna', 'ga', 'nyaman', 'kalo', 'ngeskip', 'lagu', 'nunggu', 'iklan']",spotify iklan bikin guna ga nyaman kalo ngeskip lagu nunggu iklan
622,Kenapa sih aplikasi Spotify keluar sendiri ketika aku lagi dengerin musik itu biasa suka mati sendiri tolong dong diperbaiki lagi aplikasinya,2,Negatif,kenapa sih aplikasi spotify keluar sendiri ketika aku lagi dengerin musik itu biasa suka mati sendiri tolong dong diperbaiki lagi aplikasinya,kenapa sih aplikasi spotify keluar sendiri ketika aku lagi dengerin musik itu biasa suka mati sendiri tolong dong diperbaiki lagi aplikasinya,"['kenapa', 'sih', 'aplikasi', 'spotify', 'keluar', 'sendiri', 'ketika', 'aku', 'lagi', 'dengerin', 'musik', 'itu', 'biasa', 'suka', 'mati', 'sendiri', 'tolong', 'dong', 'diperbaiki', 'lagi', 'aplikasinya']","['sih', 'aplikasi', 'spotify', 'dengerin', 'musik', 'suka', 'mati', 'tolong', 'diperbaiki', 'aplikasinya']","['sih', 'aplikasi', 'spotify', 'dengerin', 'musik', 'suka', 'mati', 'tolong', 'baik', 'aplikasi']",sih aplikasi spotify dengerin musik suka mati tolong baik aplikasi
623,Kenapa sih? Setiap hari pasti ada premiun yang buat aku ga bisa setel lagu kesukaan ku ngeselin! /+ setiap setel lagu 2-3 lagu mesti ada iklan!,2,Negatif,kenapa sih? setiap hari pasti ada premiun yang buat aku ga bisa setel lagu kesukaan ku ngeselin! /+ setiap setel lagu 2-3 lagu mesti ada iklan!,kenapa sih  setiap hari pasti ada premiun yang buat aku ga bisa setel lagu kesukaan ku ngeselin setiap setel lagu lagu mesti ada iklan,"['kenapa', 'sih', 'setiap', 'hari', 'pasti', 'ada', 'premiun', 'yang', 'buat', 'aku', 'ga', 'bisa', 'setel', 'lagu', 'kesukaan', 'ku', 'ngeselin', 'setiap', 'setel', 'lagu', 'lagu', 'mesti', 'ada', 'iklan']","['sih', 'premiun', 'ga', 'setel', 'lagu', 'kesukaan', 'ku', 'ngeselin', 'setel', 'lagu', 'lagu', 'mesti', 'iklan']","['sih', 'premiun', 'ga', 'setel', 'lagu', 'suka', 'ku', 'ngeselin', 'setel', 'lagu', 'lagu', 'mesti', 'iklan']",sih premiun ga setel lagu suka ku ngeselin setel lagu lagu mesti iklan
624,"Bagus kata aku,hampir semua lagu yg aku cari dapet,cuma kadang ada lagu yg liriknya ga bisa di liat/tidak dapat memuat,trus iklannya buanyak buanget ganti lagu iklan gitu trus,yaa aku harap sih iklannya jgn banyak² bgt hehe ^^",4,Positif,"bagus kata aku,hampir semua lagu yg aku cari dapet,cuma kadang ada lagu yg liriknya ga bisa di liat/tidak dapat memuat,trus iklannya buanyak buanget ganti lagu iklan gitu trus,yaa aku harap sih iklannya jgn banyak² bgt hehe ^^",bagus kata aku hampir semua lagu yg aku cari dapet cuma kadang ada lagu yg liriknya ga bisa di liat tidak dapat memuat trus iklannya buanyak buanget ganti lagu iklan gitu trus yaa aku harap sih iklannya jgn banyak bgt hehe ^^,"['bagus', 'kata', 'aku', 'hampir', 'semua', 'lagu', 'yg', 'aku', 'cari', 'dapet', 'cuma', 'kadang', 'ada', 'lagu', 'yg', 'liriknya', 'ga', 'bisa', 'di', 'liat', 'tidak', 'dapat', 'memuat', 'trus', 'iklannya', 'buanyak', 'buanget', 'ganti', 'lagu', 'iklan', 'gitu', 'trus', 'yaa', 'aku', 'harap', 'sih', 'iklannya', 'jgn', 'banyak', 'bgt', 'hehe', '^^']","['bagus', 'lagu', 'yg', 'cari', 'dapet', 'kadang', 'lagu', 'yg', 'liriknya', 'ga', 'liat', 'memuat', 'trus', 'iklannya', 'buanyak', 'buanget', 'ganti', 'lagu', 'iklan', 'gitu', 'trus', 'yaa', 'harap', 'sih', 'iklannya', 'jgn', 'bgt', 'hehe', '^^']","['bagus', 'lagu', 'yg', 'cari', 'dapet', 'kadang', 'lagu', 'yg', 'lirik', 'ga', 'liat', 'muat', 'trus', 'iklan', 'buanyak', 'buanget', 'ganti', 'lagu', 'iklan', 'gitu', 'trus', 'yaa', 'harap', 'sih', 'iklan', 'jgn', 'bgt', 'hehe', '']",bagus lagu yg cari dapet kadang lagu yg lirik ga liat muat trus iklan buanyak buanget ganti lagu iklan gitu trus yaa harap sih iklan jgn bgt hehe 
625,"Tolong dong untuk lirik lagunya di lengkapi Kadang sebelum e udh ada liriknya,tp pas buka muter lagunya lagi liriknya udah gak ada But ... Sejauh ini untuk update lagi terbaru udh bagus,gercep banget",4,Positif,"tolong dong untuk lirik lagunya di lengkapi kadang sebelum e udh ada liriknya,tp pas buka muter lagunya lagi liriknya udah gak ada but ... sejauh ini untuk update lagi terbaru udh bagus,gercep banget",tolong dong untuk lirik lagunya di lengkapi kadang sebelum e udh ada liriknya tp pas buka muter lagunya lagi liriknya udah gak ada but sejauh ini untuk update lagi terbaru udh bagus gercep banget,"['tolong', 'dong', 'untuk', 'lirik', 'lagunya', 'di', 'lengkapi', 'kadang', 'sebelum', 'e', 'udh', 'ada', 'liriknya', 'tp', 'pas', 'buka', 'muter', 'lagunya', 'lagi', 'liriknya', 'udah', 'gak', 'ada', 'but', 'sejauh', 'ini', 'untuk', 'update', 'lagi', 'terbaru', 'udh', 'bagus', 'gercep', 'banget']","['tolong', 'lirik', 'lagunya', 'lengkapi', 'kadang', 'e', 'udh', 'liriknya', 'tp', 'pas', 'buka', 'muter', 'lagunya', 'liriknya', 'udah', 'gak', 'but', 'update', 'terbaru', 'udh', 'bagus', 'gercep', 'banget']","['tolong', 'lirik', 'lagu', 'lengkap', 'kadang', 'e', 'udh', 'lirik', 'tp', 'pas', 'buka', 'muter', 'lagu', 'lirik', 'udah', 'gak', 'but', 'update', 'baru', 'udh', 'bagus', 'gercep', 'banget']",tolong lirik lagu lengkap kadang e udh lirik tp pas buka muter lagu lirik udah gak but update baru udh bagus gercep banget
626,Wow ini aplikasi yang hebat bisa mendengarkan banyak lagu yang hebat dan favorit tetapi ada beberapa lagu yang tidak ada liriknya padahalkan bisa dihafalin jadi 4 bintanf gak apa apakan,4,Positif,wow ini aplikasi yang hebat bisa mendengarkan banyak lagu yang hebat dan favorit tetapi ada beberapa lagu yang tidak ada liriknya padahalkan bisa dihafalin jadi 4 bintanf gak apa apakan,wow ini aplikasi yang hebat bisa mendengarkan banyak lagu yang hebat dan favorit tetapi ada beberapa lagu yang tidak ada liriknya padahalkan bisa dihafalin jadi bintanf gak apa apakan,"['wow', 'ini', 'aplikasi', 'yang', 'hebat', 'bisa', 'mendengarkan', 'banyak', 'lagu', 'yang', 'hebat', 'dan', 'favorit', 'tetapi', 'ada', 'beberapa', 'lagu', 'yang', 'tidak', 'ada', 'liriknya', 'padahalkan', 'bisa', 'dihafalin', 'jadi', 'bintanf', 'gak', 'apa', 'apakan']","['wow', 'aplikasi', 'hebat', 'mendengarkan', 'lagu', 'hebat', 'favorit', 'lagu', 'liriknya', 'padahalkan', 'dihafalin', 'bintanf', 'gak', 'apakan']","['wow', 'aplikasi', 'hebat', 'dengar', 'lagu', 'hebat', 'favorit', 'lagu', 'lirik', 'padahal', 'dihafalin', 'bintanf', 'gak', 'apa']",wow aplikasi hebat dengar lagu hebat favorit lagu lirik padahal dihafalin bintanf gak apa
627,"Aplikasinya sih bagus tapi, pas aku dengerin lagu trus keluar apk buat ke apk lain contoh,Whatsapp, instagram dll kok lagunya kaya ilang gitu,kenapa ya?",3,Negatif,"aplikasinya sih bagus tapi, pas aku dengerin lagu trus keluar apk buat ke apk lain contoh,whatsapp, instagram dll kok lagunya kaya ilang gitu,kenapa ya?",aplikasinya sih bagus tapi  pas aku dengerin lagu trus keluar apk buat ke apk lain contoh whatsapp  instagram dll kok lagunya kaya ilang gitu kenapa ya,"['aplikasinya', 'sih', 'bagus', 'tapi', 'pas', 'aku', 'dengerin', 'lagu', 'trus', 'keluar', 'apk', 'buat', 'ke', 'apk', 'lain', 'contoh', 'whatsapp', 'instagram', 'dll', 'kok', 'lagunya', 'kaya', 'ilang', 'gitu', 'kenapa', 'ya']","['aplikasinya', 'sih', 'bagus', 'pas', 'dengerin', 'lagu', 'trus', 'apk', 'apk', 'contoh', 'whatsapp', 'instagram', 'dll', 'lagunya', 'kaya', 'ilang', 'gitu', 'ya']","['aplikasi', 'sih', 'bagus', 'pas', 'dengerin', 'lagu', 'trus', 'apk', 'apk', 'contoh', 'whatsapp', 'instagram', 'dll', 'lagu', 'kaya', 'ilang', 'gitu', 'ya']",aplikasi sih bagus pas dengerin lagu trus apk apk contoh whatsapp instagram dll lagu kaya ilang gitu ya
628,"Ada beberapa lagu yang tidak dapat menampilkan lirik, ada banyak. Dan juga untuk pengguna free iklannya terlalu banyak.",1,Negatif,"ada beberapa lagu yang tidak dapat menampilkan lirik, ada banyak. dan juga untuk pengguna free iklannya terlalu banyak.",ada beberapa lagu yang tidak dapat menampilkan lirik  ada banyak  dan juga untuk pengguna free iklannya terlalu banyak,"['ada', 'beberapa', 'lagu', 'yang', 'tidak', 'dapat', 'menampilkan', 'lirik', 'ada', 'banyak', 'dan', 'juga', 'untuk', 'pengguna', 'free', 'iklannya', 'terlalu', 'banyak']","['lagu', 'menampilkan', 'lirik', 'pengguna', 'free', 'iklannya']","['lagu', 'tampil', 'lirik', 'guna', 'free', 'iklan']",lagu tampil lirik guna free iklan
629,"Overall ok sih, cuman kenapa lirik di beberapa lagu yang aku putar kebanyakan kenapa ga muncul ya?, bukan karna lag, soalnya ga cuman aku yang ngalamin ketiadaan lirik ini wkwk, tolong ya pihak spotify",4,Positif,"overall ok sih, cuman kenapa lirik di beberapa lagu yang aku putar kebanyakan kenapa ga muncul ya?, bukan karna lag, soalnya ga cuman aku yang ngalamin ketiadaan lirik ini wkwk, tolong ya pihak spotify",overall ok sih  cuman kenapa lirik di beberapa lagu yang aku putar kebanyakan kenapa ga muncul ya bukan karna lag  soalnya ga cuman aku yang ngalamin ketiadaan lirik ini wkwk  tolong ya pihak spotify,"['overall', 'ok', 'sih', 'cuman', 'kenapa', 'lirik', 'di', 'beberapa', 'lagu', 'yang', 'aku', 'putar', 'kebanyakan', 'kenapa', 'ga', 'muncul', 'ya', 'bukan', 'karna', 'lag', 'soalnya', 'ga', 'cuman', 'aku', 'yang', 'ngalamin', 'ketiadaan', 'lirik', 'ini', 'wkwk', 'tolong', 'ya', 'pihak', 'spotify']","['overall', 'ok', 'sih', 'cuman', 'lirik', 'lagu', 'putar', 'kebanyakan', 'ga', 'muncul', 'ya', 'karna', 'lag', 'ga', 'cuman', 'ngalamin', 'ketiadaan', 'lirik', 'wkwk', 'tolong', 'ya', 'spotify']","['overall', 'ok', 'sih', 'cuman', 'lirik', 'lagu', 'putar', 'banyak', 'ga', 'muncul', 'ya', 'karna', 'lag', 'ga', 'cuman', 'ngalamin', 'tiada', 'lirik', 'wkwk', 'tolong', 'ya', 'spotify']",overall ok sih cuman lirik lagu putar banyak ga muncul ya karna lag ga cuman ngalamin tiada lirik wkwk tolong ya spotify
630,"Saya beli paket pelajar premium sebulan dan sudah terverifikasi sejak 14 Oktober 2022 tapi sekarang tanggal 22 Oktober 2022 dan ketika saya masuk ke spotify, paket premium saya sudah tidak digunakan bahkan belum sebulan tetapi premiumnya sudah tidak berlaku. Dan, ketika paket premium saya aktif (sebelumnya) saya tidak melihat fitur download offline, kenapa bgtu? mengecewakan! saya merasa dirugikan 👎",1,Negatif,"saya beli paket pelajar premium sebulan dan sudah terverifikasi sejak 14 oktober 2022 tapi sekarang tanggal 22 oktober 2022 dan ketika saya masuk ke spotify, paket premium saya sudah tidak digunakan bahkan belum sebulan tetapi premiumnya sudah tidak berlaku. dan, ketika paket premium saya aktif (sebelumnya) saya tidak melihat fitur download offline, kenapa bgtu? mengecewakan! saya merasa dirugikan 👎",saya beli paket pelajar premium sebulan dan sudah terverifikasi sejak oktober tapi sekarang tanggal oktober dan ketika saya masuk ke spotify  paket premium saya sudah tidak digunakan bahkan belum sebulan tetapi premiumnya sudah tidak berlaku  dan  ketika paket premium saya aktif  sebelumnya  saya tidak melihat fitur download offline  kenapa bgtu  mengecewakan  saya merasa dirugikan ,"['saya', 'beli', 'paket', 'pelajar', 'premium', 'sebulan', 'dan', 'sudah', 'terverifikasi', 'sejak', 'oktober', 'tapi', 'sekarang', 'tanggal', 'oktober', 'dan', 'ketika', 'saya', 'masuk', 'ke', 'spotify', 'paket', 'premium', 'saya', 'sudah', 'tidak', 'digunakan', 'bahkan', 'belum', 'sebulan', 'tetapi', 'premiumnya', 'sudah', 'tidak', 'berlaku', 'dan', 'ketika', 'paket', 'premium', 'saya', 'aktif', 'sebelumnya', 'saya', 'tidak', 'melihat', 'fitur', 'download', 'offline', 'kenapa', 'bgtu', 'mengecewakan', 'saya', 'merasa', 'dirugikan']","['beli', 'paket', 'pelajar', 'premium', 'sebulan', 'terverifikasi', 'oktober', 'tanggal', 'oktober', 'masuk', 'spotify', 'paket', 'premium', 'sebulan', 'premiumnya', 'berlaku', 'paket', 'premium', 'aktif', 'fitur', 'download', 'offline', 'bgtu', 'mengecewakan', 'dirugikan']","['beli', 'paket', 'ajar', 'premium', 'bulan', 'verifikasi', 'oktober', 'tanggal', 'oktober', 'masuk', 'spotify', 'paket', 'premium', 'bulan', 'premium', 'laku', 'paket', 'premium', 'aktif', 'fitur', 'download', 'offline', 'bgtu', 'kecewa', 'rugi']",beli paket ajar premium bulan verifikasi oktober tanggal oktober masuk spotify paket premium bulan premium laku paket premium aktif fitur download offline bgtu kecewa rugi
631,"Sering terjadi kendala saat melakukan pembelian paket premium, halaman pembayaran selalu gagal dimuat. Tolong untuk kualitas keluaran suara diperbaiki lagi.",1,Negatif,"sering terjadi kendala saat melakukan pembelian paket premium, halaman pembayaran selalu gagal dimuat. tolong untuk kualitas keluaran suara diperbaiki lagi.",sering terjadi kendala saat melakukan pembelian paket premium  halaman pembayaran selalu gagal dimuat  tolong untuk kualitas keluaran suara diperbaiki lagi,"['sering', 'terjadi', 'kendala', 'saat', 'melakukan', 'pembelian', 'paket', 'premium', 'halaman', 'pembayaran', 'selalu', 'gagal', 'dimuat', 'tolong', 'untuk', 'kualitas', 'keluaran', 'suara', 'diperbaiki', 'lagi']","['kendala', 'pembelian', 'paket', 'premium', 'halaman', 'pembayaran', 'gagal', 'dimuat', 'tolong', 'kualitas', 'keluaran', 'suara', 'diperbaiki']","['kendala', 'beli', 'paket', 'premium', 'halaman', 'bayar', 'gagal', 'muat', 'tolong', 'kualitas', 'keluar', 'suara', 'baik']",kendala beli paket premium halaman bayar gagal muat tolong kualitas keluar suara baik
