,content,score,Label,CaseFolding,Cleaning,Tokenizing,Stopword Removal,Stemming,dataset_join
886,"Speed wise, not as efficient as before. Even with my premium whatever I have playing is constantly pausing by itself, and when I go to press play again, it starts whatever I was listening to over again. The app has also been kicking me out randomly, and when I close/open it back up I have to do it multiple times before it starts up again. I have tried restarting my phone, deleting/uploading app again, on wifi and only mobile data. The results stay the same, unfortunately.",2,Negatif,"speed wise, not as efficient as before. even with my premium whatever i have playing is constantly pausing by itself, and when i go to press play again, it starts whatever i was listening to over again. the app has also been kicking me out randomly, and when i close/open it back up i have to do it multiple times before it starts up again. i have tried restarting my phone, deleting/uploading app again, on wifi and only mobile data. the results stay the same, unfortunately.",speed wise  not as efficient as before  even with my premium whatever i have playing is constantly pausing by itself  and when i go to press play again  it starts whatever i was listening to over again  the app has also been kicking me out randomly  and when i close open it back up i have to do it multiple times before it starts up again  i have tried restarting my phone  deleting uploading app again  on wifi and only mobile data  the results stay the same  unfortunately,"['speed', 'wise', 'not', 'as', 'efficient', 'as', 'before', 'even', 'with', 'my', 'premium', 'whatever', 'i', 'have', 'playing', 'is', 'constantly', 'pausing', 'by', 'itself', 'and', 'when', 'i', 'go', 'to', 'press', 'play', 'again', 'it', 'starts', 'whatever', 'i', 'was', 'listening', 'to', 'over', 'again', 'the', 'app', 'has', 'also', 'been', 'kicking', 'me', 'out', 'randomly', 'and', 'when', 'i', 'close', 'open', 'it', 'back', 'up', 'i', 'have', 'to', 'do', 'it', 'multiple', 'times', 'before', 'it', 'starts', 'up', 'again', 'i', 'have', 'tried', 'restarting', 'my', 'phone', 'deleting', 'uploading', 'app', 'again', 'on', 'wifi', 'and', 'only', 'mobile', 'data', 'the', 'results', 'stay', 'the', 'same', 'unfortunately']","['speed', 'wise', 'efficient', 'even', 'premium', 'whatever', 'playing', 'constantly', 'pausing', 'go', 'press', 'play', 'starts', 'whatever', 'listening', 'app', 'also', 'kicking', 'randomly', 'close', 'open', 'back', 'multiple', 'times', 'starts', 'tried', 'restarting', 'phone', 'deleting', 'uploading', 'app', 'wifi', 'mobile', 'data', 'results', 'stay', 'unfortunately']","['speed', 'wise', 'effici', 'even', 'premium', 'whatev', 'play', 'constantli', 'paus', 'go', 'press', 'play', 'start', 'whatev', 'listen', 'app', 'also', 'kick', 'randomli', 'close', 'open', 'back', 'multipl', 'time', 'start', 'tri', 'restart', 'phone', 'delet', 'upload', 'app', 'wifi', 'mobil', 'data', 'result', 'stay', 'unfortun']",speed wise effici even premium whatev play constantli paus go press play start whatev listen app also kick randomli close open back multipl time start tri restart phone delet upload app wifi mobil data result stay unfortun
887,"Not happy with recent changes in Spotify's free tier.I've been a loyal user for years, and while I understand the need for ads,the current limitations are frustrating. I used to listen to songs 6-7hrs a day on Spotify,but now I feel like not to open the app because of these restrictions. I miss the ability to drag seek bar,play in the order I want,to the point where I'm considering migrating to another platform. I would appreciate it if you could consider bringing back the features to free plan.",1,Negatif,"not happy with recent changes in spotify's free tier.i've been a loyal user for years, and while i understand the need for ads,the current limitations are frustrating. i used to listen to songs 6-7hrs a day on spotify,but now i feel like not to open the app because of these restrictions. i miss the ability to drag seek bar,play in the order i want,to the point where i'm considering migrating to another platform. i would appreciate it if you could consider bringing back the features to free plan.",not happy with recent changes in spotify s free tier i ve been a loyal user for years  and while i understand the need for ads the current limitations are frustrating  i used to listen to songs hrs a day on spotify but now i feel like not to open the app because of these restrictions  i miss the ability to drag seek bar play in the order i want to the point where i m considering migrating to another platform  i would appreciate it if you could consider bringing back the features to free plan,"['not', 'happy', 'with', 'recent', 'changes', 'in', 'spotify', 's', 'free', 'tier', 'i', 've', 'been', 'a', 'loyal', 'user', 'for', 'years', 'and', 'while', 'i', 'understand', 'the', 'need', 'for', 'ads', 'the', 'current', 'limitations', 'are', 'frustrating', 'i', 'used', 'to', 'listen', 'to', 'songs', 'hrs', 'a', 'day', 'on', 'spotify', 'but', 'now', 'i', 'feel', 'like', 'not', 'to', 'open', 'the', 'app', 'because', 'of', 'these', 'restrictions', 'i', 'miss', 'the', 'ability', 'to', 'drag', 'seek', 'bar', 'play', 'in', 'the', 'order', 'i', 'want', 'to', 'the', 'point', 'where', 'i', 'm', 'considering', 'migrating', 'to', 'another', 'platform', 'i', 'would', 'appreciate', 'it', 'if', 'you', 'could', 'consider', 'bringing', 'back', 'the', 'features', 'to', 'free', 'plan']","['happy', 'recent', 'changes', 'spotify', 'free', 'tier', 'loyal', 'user', 'years', 'understand', 'need', 'ads', 'current', 'limitations', 'frustrating', 'used', 'listen', 'songs', 'hrs', 'day', 'spotify', 'feel', 'like', 'open', 'app', 'restrictions', 'miss', 'ability', 'drag', 'seek', 'bar', 'play', 'order', 'want', 'point', 'considering', 'migrating', 'another', 'platform', 'would', 'appreciate', 'could', 'consider', 'bringing', 'back', 'features', 'free', 'plan']","['happi', 'recent', 'chang', 'spotifi', 'free', 'tier', 'loyal', 'user', 'year', 'understand', 'need', 'ad', 'current', 'limit', 'frustrat', 'use', 'listen', 'song', 'hr', 'day', 'spotifi', 'feel', 'like', 'open', 'app', 'restrict', 'miss', 'abil', 'drag', 'seek', 'bar', 'play', 'order', 'want', 'point', 'consid', 'migrat', 'anoth', 'platform', 'would', 'appreci', 'could', 'consid', 'bring', 'back', 'featur', 'free', 'plan']",happi recent chang spotifi free tier loyal user year understand need ad current limit frustrat use listen song hr day spotifi feel like open app restrict miss abil drag seek bar play order want point consid migrat anoth platform would appreci could consid bring back featur free plan
888,"Honestly, the prices are too high, so that's why some people (and also me) want to change this streaming service for something cheaper and I understand why. Anyway, I think that there are some problems with Spotify. First of all, please, upgrade your visuals: album covers animations and photo quality, because every aspect of this is just bad sometimes. Secondly, add the ability to change the order of tracks in the ""liked songs"" as in a regular playlist. And bring the hearts back ;(",3,Negatif,"honestly, the prices are too high, so that's why some people (and also me) want to change this streaming service for something cheaper and i understand why. anyway, i think that there are some problems with spotify. first of all, please, upgrade your visuals: album covers animations and photo quality, because every aspect of this is just bad sometimes. secondly, add the ability to change the order of tracks in the ""liked songs"" as in a regular playlist. and bring the hearts back ;(",honestly  the prices are too high  so that s why some people  and also me  want to change this streaming service for something cheaper and i understand why  anyway  i think that there are some problems with spotify  first of all  please  upgrade your visuals  album covers animations and photo quality  because every aspect of this is just bad sometimes  secondly  add the ability to change the order of tracks in the  liked songs  as in a regular playlist  and bring the hearts back,"['honestly', 'the', 'prices', 'are', 'too', 'high', 'so', 'that', 's', 'why', 'some', 'people', 'and', 'also', 'me', 'want', 'to', 'change', 'this', 'streaming', 'service', 'for', 'something', 'cheaper', 'and', 'i', 'understand', 'why', 'anyway', 'i', 'think', 'that', 'there', 'are', 'some', 'problems', 'with', 'spotify', 'first', 'of', 'all', 'please', 'upgrade', 'your', 'visuals', 'album', 'covers', 'animations', 'and', 'photo', 'quality', 'because', 'every', 'aspect', 'of', 'this', 'is', 'just', 'bad', 'sometimes', 'secondly', 'add', 'the', 'ability', 'to', 'change', 'the', 'order', 'of', 'tracks', 'in', 'the', 'liked', 'songs', 'as', 'in', 'a', 'regular', 'playlist', 'and', 'bring', 'the', 'hearts', 'back']","['honestly', 'prices', 'high', 'people', 'also', 'want', 'change', 'streaming', 'service', 'something', 'cheaper', 'understand', 'anyway', 'think', 'problems', 'spotify', 'first', 'please', 'upgrade', 'visuals', 'album', 'covers', 'animations', 'photo', 'quality', 'every', 'aspect', 'bad', 'sometimes', 'secondly', 'add', 'ability', 'change', 'order', 'tracks', 'liked', 'songs', 'regular', 'playlist', 'bring', 'hearts', 'back']","['honestli', 'price', 'high', 'peopl', 'also', 'want', 'chang', 'stream', 'servic', 'someth', 'cheaper', 'understand', 'anyway', 'think', 'problem', 'spotifi', 'first', 'pleas', 'upgrad', 'visual', 'album', 'cover', 'anim', 'photo', 'qualiti', 'everi', 'aspect', 'bad', 'sometim', 'secondli', 'add', 'abil', 'chang', 'order', 'track', 'like', 'song', 'regular', 'playlist', 'bring', 'heart', 'back']",honestli price high peopl also want chang stream servic someth cheaper understand anyway think problem spotifi first pleas upgrad visual album cover anim photo qualiti everi aspect bad sometim secondli add abil chang order track like song regular playlist bring heart back
889,Trash. Free apps work waaay better than this. Video never works on Bluetooth. Constantly choosing other things to play than the thing that's already queued up. Sometimes it will change what you're listening to suddenly during actual playback of something else. Then there's the web environment. Constantly choosing other playback devices instead of the one you started it on. I don't have enough room to list out all the bugs. Honestly should have never made it out of Beta.,1,Negatif,trash. free apps work waaay better than this. video never works on bluetooth. constantly choosing other things to play than the thing that's already queued up. sometimes it will change what you're listening to suddenly during actual playback of something else. then there's the web environment. constantly choosing other playback devices instead of the one you started it on. i don't have enough room to list out all the bugs. honestly should have never made it out of beta.,trash  free apps work way better than this  video never works on bluetooth  constantly choosing other things to play than the thing that s already queued up  sometimes it will change what you re listening to suddenly during actual playback of something else  then there s the web environment  constantly choosing other playback devices instead of the one you started it on  i don t have enough room to list out all the bugs  honestly should have never made it out of beta,"['trash', 'free', 'apps', 'work', 'way', 'better', 'than', 'this', 'video', 'never', 'works', 'on', 'bluetooth', 'constantly', 'choosing', 'other', 'things', 'to', 'play', 'than', 'the', 'thing', 'that', 's', 'already', 'queued', 'up', 'sometimes', 'it', 'will', 'change', 'what', 'you', 're', 'listening', 'to', 'suddenly', 'during', 'actual', 'playback', 'of', 'something', 'else', 'then', 'there', 's', 'the', 'web', 'environment', 'constantly', 'choosing', 'other', 'playback', 'devices', 'instead', 'of', 'the', 'one', 'you', 'started', 'it', 'on', 'i', 'don', 't', 'have', 'enough', 'room', 'to', 'list', 'out', 'all', 'the', 'bugs', 'honestly', 'should', 'have', 'never', 'made', 'it', 'out', 'of', 'beta']","['trash', 'free', 'apps', 'work', 'way', 'better', 'video', 'never', 'works', 'bluetooth', 'constantly', 'choosing', 'things', 'play', 'thing', 'already', 'queued', 'sometimes', 'change', 'listening', 'suddenly', 'actual', 'playback', 'something', 'else', 'web', 'environment', 'constantly', 'choosing', 'playback', 'devices', 'instead', 'one', 'started', 'enough', 'room', 'list', 'bugs', 'honestly', 'never', 'made', 'beta']","['trash', 'free', 'app', 'work', 'way', 'better', 'video', 'never', 'work', 'bluetooth', 'constantli', 'choos', 'thing', 'play', 'thing', 'alreadi', 'queu', 'sometim', 'chang', 'listen', 'suddenli', 'actual', 'playback', 'someth', 'els', 'web', 'environ', 'constantli', 'choos', 'playback', 'devic', 'instead', 'one', 'start', 'enough', 'room', 'list', 'bug', 'honestli', 'never', 'made', 'beta']",trash free app work way better video never work bluetooth constantli choos thing play thing alreadi queu sometim chang listen suddenli actual playback someth els web environ constantli choos playback devic instead one start enough room list bug honestli never made beta
890,The app itself is fine. It's just that in the podcast section it keeps throwing these weird asmr audios in there. It won't allow me to delete them and I hate how it looks!! All I can do is click not interested and hope they go away. But it's been more persistent lately and looks really suspicious. Please make an option to be able to get rid of these easier. I don't even listen to podcasts!!🥲🥲,3,Negatif,the app itself is fine. it's just that in the podcast section it keeps throwing these weird asmr audios in there. it won't allow me to delete them and i hate how it looks!! all i can do is click not interested and hope they go away. but it's been more persistent lately and looks really suspicious. please make an option to be able to get rid of these easier. i don't even listen to podcasts!!🥲🥲,the app itself is fine  it s just that in the podcast section it keeps throwing these weird asmr audios in there  it won t allow me to delete them and i hate how it looks all i can do is click not interested and hope they go away  but it s been more persistent lately and looks really suspicious  please make an option to be able to get rid of these easier  i don t even listen to podcasts  ,"['the', 'app', 'itself', 'is', 'fine', 'it', 's', 'just', 'that', 'in', 'the', 'podcast', 'section', 'it', 'keeps', 'throwing', 'these', 'weird', 'asmr', 'audios', 'in', 'there', 'it', 'won', 't', 'allow', 'me', 'to', 'delete', 'them', 'and', 'i', 'hate', 'how', 'it', 'looks', 'all', 'i', 'can', 'do', 'is', 'click', 'not', 'interested', 'and', 'hope', 'they', 'go', 'away', 'but', 'it', 's', 'been', 'more', 'persistent', 'lately', 'and', 'looks', 'really', 'suspicious', 'please', 'make', 'an', 'option', 'to', 'be', 'able', 'to', 'get', 'rid', 'of', 'these', 'easier', 'i', 'don', 't', 'even', 'listen', 'to', 'podcasts']","['app', 'fine', 'podcast', 'section', 'keeps', 'throwing', 'weird', 'asmr', 'audios', 'allow', 'delete', 'hate', 'looks', 'click', 'interested', 'hope', 'go', 'away', 'persistent', 'lately', 'looks', 'really', 'suspicious', 'please', 'make', 'option', 'able', 'get', 'rid', 'easier', 'even', 'listen', 'podcasts']","['app', 'fine', 'podcast', 'section', 'keep', 'throw', 'weird', 'asmr', 'audio', 'allow', 'delet', 'hate', 'look', 'click', 'interest', 'hope', 'go', 'away', 'persist', 'late', 'look', 'realli', 'suspici', 'pleas', 'make', 'option', 'abl', 'get', 'rid', 'easier', 'even', 'listen', 'podcast']",app fine podcast section keep throw weird asmr audio allow delet hate look click interest hope go away persist late look realli suspici pleas make option abl get rid easier even listen podcast
891,"The update is very bad we cant listen to the songs we want to listen and keeps on giving recommendations which i personally don't like as i want to listen to only the songs i have liked and u also cant change the song(min 6 changes per hour ) like what the heck ??? First, it was the most used app on my phone. Now, i rarely use it because of these updates. I didn't update for months, but to see the wrap, i updated it, and now i regret it 😭",1,Negatif,"the update is very bad we cant listen to the songs we want to listen and keeps on giving recommendations which i personally don't like as i want to listen to only the songs i have liked and u also cant change the song(min 6 changes per hour ) like what the heck ??? first, it was the most used app on my phone. now, i rarely use it because of these updates. i didn't update for months, but to see the wrap, i updated it, and now i regret it 😭",the update is very bad we cant listen to the songs we want to listen and keeps on giving recommendations which i personally don t like as i want to listen to only the songs i have liked and u also cant change the song min changes per hour like what the heck first  it was the most used app on my phone  now  i rarely use it because of these updates  i didn t update for months  but to see the wrap  i updated it  and now i regret it ,"['the', 'update', 'is', 'very', 'bad', 'we', 'cant', 'listen', 'to', 'the', 'songs', 'we', 'want', 'to', 'listen', 'and', 'keeps', 'on', 'giving', 'recommendations', 'which', 'i', 'personally', 'don', 't', 'like', 'as', 'i', 'want', 'to', 'listen', 'to', 'only', 'the', 'songs', 'i', 'have', 'liked', 'and', 'u', 'also', 'cant', 'change', 'the', 'song', 'min', 'changes', 'per', 'hour', 'like', 'what', 'the', 'heck', 'first', 'it', 'was', 'the', 'most', 'used', 'app', 'on', 'my', 'phone', 'now', 'i', 'rarely', 'use', 'it', 'because', 'of', 'these', 'updates', 'i', 'didn', 't', 'update', 'for', 'months', 'but', 'to', 'see', 'the', 'wrap', 'i', 'updated', 'it', 'and', 'now', 'i', 'regret', 'it']","['update', 'bad', 'cant', 'listen', 'songs', 'want', 'listen', 'keeps', 'giving', 'recommendations', 'personally', 'like', 'want', 'listen', 'songs', 'liked', 'u', 'also', 'cant', 'change', 'song', 'min', 'changes', 'per', 'hour', 'like', 'heck', 'first', 'used', 'app', 'phone', 'rarely', 'use', 'updates', 'update', 'months', 'see', 'wrap', 'updated', 'regret']","['updat', 'bad', 'cant', 'listen', 'song', 'want', 'listen', 'keep', 'give', 'recommend', 'person', 'like', 'want', 'listen', 'song', 'like', 'u', 'also', 'cant', 'chang', 'song', 'min', 'chang', 'per', 'hour', 'like', 'heck', 'first', 'use', 'app', 'phone', 'rare', 'use', 'updat', 'updat', 'month', 'see', 'wrap', 'updat', 'regret']",updat bad cant listen song want listen keep give recommend person like want listen song like u also cant chang song min chang per hour like heck first use app phone rare use updat updat month see wrap updat regret
892,Won't load spotify when I open the app. Blank screen . Tells me to add songs to playlist that show up blank but ive added songs.Keeping having to restart my phone to get it to work. Updated app yesterday. Bugger all improvement. 3 or 4 days of this. No reply from your twitter . Also can't use the shuffle on a playlist because there isn't an option to turn you shoving your song choice. I'm not paying to listen to your suggestions. Real shame,1,Negatif,won't load spotify when i open the app. blank screen . tells me to add songs to playlist that show up blank but ive added songs.keeping having to restart my phone to get it to work. updated app yesterday. bugger all improvement. 3 or 4 days of this. no reply from your twitter . also can't use the shuffle on a playlist because there isn't an option to turn you shoving your song choice. i'm not paying to listen to your suggestions. real shame,won t load spotify when i open the app  blank screen tells me to add songs to playlist that show up blank but ive added songs keeping having to restart my phone to get it to work  updated app yesterday  bugger all improvement or days of this  no reply from your twitter also can t use the shuffle on a playlist because there isn t an option to turn you shoving your song choice  i m not paying to listen to your suggestions  real shame,"['won', 't', 'load', 'spotify', 'when', 'i', 'open', 'the', 'app', 'blank', 'screen', 'tells', 'me', 'to', 'add', 'songs', 'to', 'playlist', 'that', 'show', 'up', 'blank', 'but', 'ive', 'added', 'songs', 'keeping', 'having', 'to', 'restart', 'my', 'phone', 'to', 'get', 'it', 'to', 'work', 'updated', 'app', 'yesterday', 'bugger', 'all', 'improvement', 'or', 'days', 'of', 'this', 'no', 'reply', 'from', 'your', 'twitter', 'also', 'can', 't', 'use', 'the', 'shuffle', 'on', 'a', 'playlist', 'because', 'there', 'isn', 't', 'an', 'option', 'to', 'turn', 'you', 'shoving', 'your', 'song', 'choice', 'i', 'm', 'not', 'paying', 'to', 'listen', 'to', 'your', 'suggestions', 'real', 'shame']","['load', 'spotify', 'open', 'app', 'blank', 'screen', 'tells', 'add', 'songs', 'playlist', 'show', 'blank', 'ive', 'added', 'songs', 'keeping', 'restart', 'phone', 'get', 'work', 'updated', 'app', 'yesterday', 'bugger', 'improvement', 'days', 'reply', 'twitter', 'also', 'use', 'shuffle', 'playlist', 'option', 'turn', 'shoving', 'song', 'choice', 'paying', 'listen', 'suggestions', 'real', 'shame']","['load', 'spotifi', 'open', 'app', 'blank', 'screen', 'tell', 'add', 'song', 'playlist', 'show', 'blank', 'ive', 'ad', 'song', 'keep', 'restart', 'phone', 'get', 'work', 'updat', 'app', 'yesterday', 'bugger', 'improv', 'day', 'repli', 'twitter', 'also', 'use', 'shuffl', 'playlist', 'option', 'turn', 'shove', 'song', 'choic', 'pay', 'listen', 'suggest', 'real', 'shame']",load spotifi open app blank screen tell add song playlist show blank ive ad song keep restart phone get work updat app yesterday bugger improv day repli twitter also use shuffl playlist option turn shove song choic pay listen suggest real shame
893,"The app is completely ruined for free users now. I used to love this app when I first made my account, because I could listen to music without many limits. Now, when I opened the app again today I couldn't even play anything from my playlist! It just plays audio samples, and random stuff added by AI. I'm not paying money just to listen to music for 30 minutes. Amazing attempt at trashing an app.",1,Negatif,"the app is completely ruined for free users now. i used to love this app when i first made my account, because i could listen to music without many limits. now, when i opened the app again today i couldn't even play anything from my playlist! it just plays audio samples, and random stuff added by ai. i'm not paying money just to listen to music for 30 minutes. amazing attempt at trashing an app.",the app is completely ruined for free users now  i used to love this app when i first made my account  because i could listen to music without many limits  now  when i opened the app again today i couldn t even play anything from my playlist  it just plays audio samples  and random stuff added by ai  i m not paying money just to listen to music for minutes  amazing attempt at trashing an app,"['the', 'app', 'is', 'completely', 'ruined', 'for', 'free', 'users', 'now', 'i', 'used', 'to', 'love', 'this', 'app', 'when', 'i', 'first', 'made', 'my', 'account', 'because', 'i', 'could', 'listen', 'to', 'music', 'without', 'many', 'limits', 'now', 'when', 'i', 'opened', 'the', 'app', 'again', 'today', 'i', 'couldn', 't', 'even', 'play', 'anything', 'from', 'my', 'playlist', 'it', 'just', 'plays', 'audio', 'samples', 'and', 'random', 'stuff', 'added', 'by', 'ai', 'i', 'm', 'not', 'paying', 'money', 'just', 'to', 'listen', 'to', 'music', 'for', 'minutes', 'amazing', 'attempt', 'at', 'trashing', 'an', 'app']","['app', 'completely', 'ruined', 'free', 'users', 'used', 'love', 'app', 'first', 'made', 'account', 'could', 'listen', 'music', 'without', 'many', 'limits', 'opened', 'app', 'today', 'even', 'play', 'anything', 'playlist', 'plays', 'audio', 'samples', 'random', 'stuff', 'added', 'ai', 'paying', 'money', 'listen', 'music', 'minutes', 'amazing', 'attempt', 'trashing', 'app']","['app', 'complet', 'ruin', 'free', 'user', 'use', 'love', 'app', 'first', 'made', 'account', 'could', 'listen', 'music', 'without', 'mani', 'limit', 'open', 'app', 'today', 'even', 'play', 'anyth', 'playlist', 'play', 'audio', 'sampl', 'random', 'stuff', 'ad', 'ai', 'pay', 'money', 'listen', 'music', 'minut', 'amaz', 'attempt', 'trash', 'app']",app complet ruin free user use love app first made account could listen music without mani limit open app today even play anyth playlist play audio sampl random stuff ad ai pay money listen music minut amaz attempt trash app
894,"The app told me to rate it, so I rated it 4 stars. It's a good app! It has a lot of good music and podcasts, but if you don't have Spotify Premium the ads are annoying. I'm pretty sure they only use the most annoying ads on their app to pressure you into buying premium. If you can get past the ads, though, the app is pretty solid for being free (granted that you don't buy premium).",4,Positif,"the app told me to rate it, so i rated it 4 stars. it's a good app! it has a lot of good music and podcasts, but if you don't have spotify premium the ads are annoying. i'm pretty sure they only use the most annoying ads on their app to pressure you into buying premium. if you can get past the ads, though, the app is pretty solid for being free (granted that you don't buy premium).",the app told me to rate it  so i rated it stars  it s a good app  it has a lot of good music and podcasts  but if you don t have spotify premium the ads are annoying  i m pretty sure they only use the most annoying ads on their app to pressure you into buying premium  if you can get past the ads  though  the app is pretty solid for being free  granted that you don t buy premium,"['the', 'app', 'told', 'me', 'to', 'rate', 'it', 'so', 'i', 'rated', 'it', 'stars', 'it', 's', 'a', 'good', 'app', 'it', 'has', 'a', 'lot', 'of', 'good', 'music', 'and', 'podcasts', 'but', 'if', 'you', 'don', 't', 'have', 'spotify', 'premium', 'the', 'ads', 'are', 'annoying', 'i', 'm', 'pretty', 'sure', 'they', 'only', 'use', 'the', 'most', 'annoying', 'ads', 'on', 'their', 'app', 'to', 'pressure', 'you', 'into', 'buying', 'premium', 'if', 'you', 'can', 'get', 'past', 'the', 'ads', 'though', 'the', 'app', 'is', 'pretty', 'solid', 'for', 'being', 'free', 'granted', 'that', 'you', 'don', 't', 'buy', 'premium']","['app', 'told', 'rate', 'rated', 'stars', 'good', 'app', 'lot', 'good', 'music', 'podcasts', 'spotify', 'premium', 'ads', 'annoying', 'pretty', 'sure', 'use', 'annoying', 'ads', 'app', 'pressure', 'buying', 'premium', 'get', 'past', 'ads', 'though', 'app', 'pretty', 'solid', 'free', 'granted', 'buy', 'premium']","['app', 'told', 'rate', 'rate', 'star', 'good', 'app', 'lot', 'good', 'music', 'podcast', 'spotifi', 'premium', 'ad', 'annoy', 'pretti', 'sure', 'use', 'annoy', 'ad', 'app', 'pressur', 'buy', 'premium', 'get', 'past', 'ad', 'though', 'app', 'pretti', 'solid', 'free', 'grant', 'buy', 'premium']",app told rate rate star good app lot good music podcast spotifi premium ad annoy pretti sure use annoy ad app pressur buy premium get past ad though app pretti solid free grant buy premium
895,"I've been using Spotify for over a decade, been paying for premium the majority of the time as well. Over the past year, the ability to listen to downloaded music ""offline"" has failed. It's the main reason I pay for premium; I live in a rural area with spotty cell service coverage & therefore would rely on my downloaded music to listen to on long drives. It's upsetting that this paid-for feature isn't working the way it should be. AND you raised the price for premium when it doesn't fully work.",2,Negatif,"i've been using spotify for over a decade, been paying for premium the majority of the time as well. over the past year, the ability to listen to downloaded music ""offline"" has failed. it's the main reason i pay for premium; i live in a rural area with spotty cell service coverage & therefore would rely on my downloaded music to listen to on long drives. it's upsetting that this paid-for feature isn't working the way it should be. and you raised the price for premium when it doesn't fully work.",i ve been using spotify for over a decade  been paying for premium the majority of the time as well  over the past year  the ability to listen to downloaded music  offline  has failed  it s the main reason i pay for premium  i live in a rural area with spotty cell service coverage & therefore would rely on my downloaded music to listen to on long drives  it s upsetting that this paid for feature isn t working the way it should be  and you raised the price for premium when it doesn t fully work,"['i', 've', 'been', 'using', 'spotify', 'for', 'over', 'a', 'decade', 'been', 'paying', 'for', 'premium', 'the', 'majority', 'of', 'the', 'time', 'as', 'well', 'over', 'the', 'past', 'year', 'the', 'ability', 'to', 'listen', 'to', 'downloaded', 'music', 'offline', 'has', 'failed', 'it', 's', 'the', 'main', 'reason', 'i', 'pay', 'for', 'premium', 'i', 'live', 'in', 'a', 'rural', 'area', 'with', 'spotty', 'cell', 'service', 'coverage', '&', 'therefore', 'would', 'rely', 'on', 'my', 'downloaded', 'music', 'to', 'listen', 'to', 'on', 'long', 'drives', 'it', 's', 'upsetting', 'that', 'this', 'paid', 'for', 'feature', 'isn', 't', 'working', 'the', 'way', 'it', 'should', 'be', 'and', 'you', 'raised', 'the', 'price', 'for', 'premium', 'when', 'it', 'doesn', 't', 'fully', 'work']","['using', 'spotify', 'decade', 'paying', 'premium', 'majority', 'time', 'well', 'past', 'year', 'ability', 'listen', 'downloaded', 'music', 'offline', 'failed', 'main', 'reason', 'pay', 'premium', 'live', 'rural', 'area', 'spotty', 'cell', 'service', 'coverage', '&', 'therefore', 'would', 'rely', 'downloaded', 'music', 'listen', 'long', 'drives', 'upsetting', 'paid', 'feature', 'working', 'way', 'raised', 'price', 'premium', 'fully', 'work']","['use', 'spotifi', 'decad', 'pay', 'premium', 'major', 'time', 'well', 'past', 'year', 'abil', 'listen', 'download', 'music', 'offlin', 'fail', 'main', 'reason', 'pay', 'premium', 'live', 'rural', 'area', 'spotti', 'cell', 'servic', 'coverag', '&', 'therefor', 'would', 'reli', 'download', 'music', 'listen', 'long', 'drive', 'upset', 'paid', 'featur', 'work', 'way', 'rais', 'price', 'premium', 'fulli', 'work']",use spotifi decad pay premium major time well past year abil listen download music offlin fail main reason pay premium live rural area spotti cell servic coverag & therefor would reli download music listen long drive upset paid featur work way rais price premium fulli work
896,"The new features that keep getting added are annoying. I don't want to automatically turn smart shuffle on, I just want to shuffle my Playlist. Want to like a song? Now you have to manually add it to liked songs , instead of just hitting a heart. Want to add duplicate songs to a Playlist? Too bad, you can't anymore, unless it exists on another album or as a single. Quit ""fixing"" what wasn't broken in the first place.",1,Negatif,"the new features that keep getting added are annoying. i don't want to automatically turn smart shuffle on, i just want to shuffle my playlist. want to like a song? now you have to manually add it to liked songs , instead of just hitting a heart. want to add duplicate songs to a playlist? too bad, you can't anymore, unless it exists on another album or as a single. quit ""fixing"" what wasn't broken in the first place.",the new features that keep getting added are annoying  i don t want to automatically turn smart shuffle on  i just want to shuffle my playlist  want to like a song  now you have to manually add it to liked songs instead of just hitting a heart  want to add duplicate songs to a playlist  too bad  you can t anymore  unless it exists on another album or as a single  quit  fixing  what wasn t broken in the first place,"['the', 'new', 'features', 'that', 'keep', 'getting', 'added', 'are', 'annoying', 'i', 'don', 't', 'want', 'to', 'automatically', 'turn', 'smart', 'shuffle', 'on', 'i', 'just', 'want', 'to', 'shuffle', 'my', 'playlist', 'want', 'to', 'like', 'a', 'song', 'now', 'you', 'have', 'to', 'manually', 'add', 'it', 'to', 'liked', 'songs', 'instead', 'of', 'just', 'hitting', 'a', 'heart', 'want', 'to', 'add', 'duplicate', 'songs', 'to', 'a', 'playlist', 'too', 'bad', 'you', 'can', 't', 'anymore', 'unless', 'it', 'exists', 'on', 'another', 'album', 'or', 'as', 'a', 'single', 'quit', 'fixing', 'what', 'wasn', 't', 'broken', 'in', 'the', 'first', 'place']","['new', 'features', 'keep', 'getting', 'added', 'annoying', 'want', 'automatically', 'turn', 'smart', 'shuffle', 'want', 'shuffle', 'playlist', 'want', 'like', 'song', 'manually', 'add', 'liked', 'songs', 'instead', 'hitting', 'heart', 'want', 'add', 'duplicate', 'songs', 'playlist', 'bad', 'anymore', 'unless', 'exists', 'another', 'album', 'single', 'quit', 'fixing', 'broken', 'first', 'place']","['new', 'featur', 'keep', 'get', 'ad', 'annoy', 'want', 'automat', 'turn', 'smart', 'shuffl', 'want', 'shuffl', 'playlist', 'want', 'like', 'song', 'manual', 'add', 'like', 'song', 'instead', 'hit', 'heart', 'want', 'add', 'duplic', 'song', 'playlist', 'bad', 'anymor', 'unless', 'exist', 'anoth', 'album', 'singl', 'quit', 'fix', 'broken', 'first', 'place']",new featur keep get ad annoy want automat turn smart shuffl want shuffl playlist want like song manual add like song instead hit heart want add duplic song playlist bad anymor unless exist anoth album singl quit fix broken first place
